cv_id,tier,template,domain,model,model_name,extraction,pydantic_valid,error,time_s,extraction_time_s,total_pipeline_time_s,extracted_chars,full_name,email,location,seniority_level,primary_domain,years_of_experience,has_github,has_linkedin,skills_exact_f1,skills_partial_f1,skills_combined_f1,skills_mrr,experience_companies_f1,experience_titles_f1,education_institutions_f1,education_degrees_f1
9071,T5,T5_creative,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,10.6,0.01,10.61,1920,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694,0.694,0.694,1.0,0.0,0.0,0.0,0.0
8931,T5,T5_creative,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,11.31,0.01,11.32,1991,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.353,0.0,0.0
9461,T5,T5_creative,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.34,0.01,1.35,2666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8906,T5,T5_creative,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,"PydanticError: 1 validation error for CVSchema
  Invalid JSON: EOF while parsing a string at line 31 column 3614 [type=json_invalid, input_value='{""full_name"": ""Joyce Whi...1/1/1/1/1/1/1/1/1/1/1/",39.31,0.01,39.32,1226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9591,T5,T5_creative,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.14,0.01,1.15,2044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9851,T5,T5_creative,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.63,0.01,5.64,1820,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.8,1.0,0.0,0.0,0.0,0.0
8781,T5,T5_creative,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.6,0.01,5.61,1519,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.878,0.878,0.878,1.0,0.0,0.0,0.0,0.0
9621,T5,T5_creative,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.99,0.01,3.0,1751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.8,1.0,0.0,0.0,0.0,0.0
9241,T5,T5_creative,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,11.3,0.01,11.31,1734,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.909,0.909,0.909,1.0,0.857,0.667,0.667,0.0
9436,T5,T5_creative,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.34,0.01,5.35,1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863,0.863,0.863,1.0,0.0,0.0,0.0,0.0
9561,T5,T5_creative,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9181,T5,T5_creative,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.02,0.02,120.04,1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9546,T5,T5_creative,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.07,0.01,120.08,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9446,T5,T5_creative,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8571,T5,T5_creative,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.07,0.01,120.08,1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9701,T5,T5_creative,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.04,0.01,120.05,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8706,T5,T5_creative,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,161.17,0.01,161.18,1705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8525,T5,T5_dark,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.06,0.01,120.07,1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8650,T5,T5_dark,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.07,0.01,120.08,1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9300,T5,T5_dark,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.07,0.01,120.08,1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8740,T5,T5_dark,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.07,0.01,120.08,1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8850,T5,T5_dark,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.09,0.01,120.1,1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9105,T5,T5_dark,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.09,0.01,120.1,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9365,T5,T5_dark,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.03,0.01,120.04,1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9115,T5,T5_dark,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,1218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9680,T5,T5_dark,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9215,T5,T5_dark,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.07,0.01,120.08,927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8990,T5,T5_dark,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.06,0.01,120.07,833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9700,T5,T5_dark,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.04,0.01,120.05,1219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8510,T5,T5_dark,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.03,0.01,120.04,1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9620,T5,T5_dark,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,160.46,0.01,160.47,1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9585,T5,T5_dark,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.09,0.01,120.1,795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9145,T5,T5_dark,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.06,0.01,120.07,2244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9505,T5,T5_dark,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9740,T5,T5_dark,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9855,T5,T5_dark,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.08,0.01,120.09,1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9405,T5,T5_dark,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.05,0.01,120.06,2190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9410,T5,T5_dark,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9840,T5,T5_dark,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.06,0.01,120.07,2154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9280,T5,T5_dark,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.08,0.01,120.09,1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8705,T5,T5_dark,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.08,0.01,120.09,1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9825,T5,T5_dark,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.07,0.01,120.08,1505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9030,T5,T5_dark,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.09,0.01,120.1,1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9575,T5,T5_dark,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8680,T5,T5_dark,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.06,0.01,120.07,1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8755,T5,T5_dark,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.06,0.01,120.07,1443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9370,T5,T5_dark,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.09,0.01,120.1,1866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9490,T5,T5_dark,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.06,0.01,120.07,1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8553,T5,T5_infographic,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.05,0.01,120.06,1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8628,T5,T5_infographic,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.05,0.01,120.06,630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9453,T5,T5_infographic,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.05,0.01,120.06,1854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8898,T5,T5_infographic,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.05,0.01,120.06,2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9753,T5,T5_infographic,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.05,0.01,120.06,1771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9068,T5,T5_infographic,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9588,T5,T5_infographic,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.09,0.01,120.1,526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8528,T5,T5_infographic,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.04,0.01,120.05,1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9983,T5,T5_infographic,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.06,0.01,120.07,1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9483,T5,T5_infographic,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.08,0.01,120.09,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9383,T5,T5_infographic,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.08,0.01,120.09,1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9128,T5,T5_infographic,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.09,0.01,120.1,1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9643,T5,T5_infographic,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.02,0.01,120.03,959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8578,T5,T5_infographic,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.09,0.01,120.1,1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9313,T5,T5_infographic,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9178,T5,T5_infographic,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.01,0.01,120.02,1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9113,T5,T5_infographic,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.05,0.01,120.06,1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9443,T5,T5_infographic,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.09,0.01,120.1,1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9778,T5,T5_infographic,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.08,0.01,120.09,1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9293,T5,T5_infographic,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9298,T5,T5_infographic,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.04,0.01,120.05,1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9928,T5,T5_infographic,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.09,0.01,120.1,802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9258,T5,T5_infographic,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.05,0.01,120.06,1470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9828,T5,T5_infographic,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.07,0.01,120.08,781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9098,T5,T5_infographic,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9508,T5,T5_infographic,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.06,0.01,120.07,722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8983,T5,T5_infographic,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9278,T5,T5_infographic,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.02,120.12,785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8523,T5,T5_infographic,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.08,0.01,120.09,1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8648,T5,T5_infographic,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.09,0.01,120.1,785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8683,T5,T5_infographic,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.07,0.01,120.08,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8974,T5,T5_magazine,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.07,0.01,120.08,1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9679,T5,T5_magazine,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9814,T5,T5_magazine,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.04,0.01,120.05,1554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8834,T5,T5_magazine,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.09,0.01,120.1,1411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9704,T5,T5_magazine,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8524,T5,T5_magazine,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.04,0.01,120.05,1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8614,T5,T5_magazine,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,162.89,0.01,162.9,1601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9899,T5,T5_magazine,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.02,120.12,1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9379,T5,T5_magazine,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,159.28,0.01,159.29,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9429,T5,T5_magazine,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.02,0.01,120.03,2192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9979,T5,T5_magazine,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.1,0.01,120.11,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9164,T5,T5_magazine,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.08,0.01,120.09,1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9579,T5,T5_magazine,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.04,0.01,120.05,1393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8624,T5,T5_magazine,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.07,0.01,120.08,1602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9719,T5,T5_magazine,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.09,0.01,120.1,2506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9139,T5,T5_magazine,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.03,0.02,120.05,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9689,T5,T5_magazine,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,OllamaError: timed out,120.07,0.01,120.08,1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
